##### Spacecraft Geometry
# Each row is one triangular surface
# Columns 1-3 are inward surface normal
# Columns 4-6, 7-9, 10-12 are coordinates of the vertices in body-fixed frame
# Columns 13-18 are the coefficients of diffuse reflection, specular reflection, and absorption in (1) visible and (2) infrared spectrum
-1.0000000000000000	0.0000000000000000	0.0000000000000000	1.7406500000000000	1.5123499999999999	1.0269500000000000	1.7406500000000000	1.5123499999999999	-1.1249499999999999	1.7406500000000000	-0.6763500000000000	-1.1249499999999999	0.375	0.201	0.424	0.150	0.081	0.769
-1.0000000000000000	0.0000000000000000	0.0000000000000000	1.7406500000000000	-0.6763500000000000	-1.1249499999999999	1.7406500000000000	-0.6763500000000000	1.0269500000000000	1.7406500000000000	1.5123499999999999	1.0269500000000000	0.375	0.201	0.424	0.150	0.081	0.769
1.0000000000000000	0.0000000000000000	0.0000000000000000	-2.0606499999999999	1.5123499999999999	1.0269500000000000	-2.0606499999999999	1.5123499999999999	-1.1249499999999999	-2.0606499999999999	-0.6763500000000000	-1.1249499999999999	0.386	0.224	0.370	0.003	0.002	0.995
1.0000000000000000	0.0000000000000000	0.0000000000000000	-2.0606499999999999	-0.6763500000000000	-1.1249499999999999	-2.0606499999999999	-0.6763500000000000	1.0269500000000000	-2.0606499999999999	1.5123499999999999	1.0269500000000000	0.386	0.224	0.370	0.003	0.002	0.995
0.0000000000000000	-1.0000000000000000	0.0000000000000000	-2.0606499999999999	1.5123499999999999	1.0269500000000000	-2.0606499999999999	1.5123499999999999	-1.1249499999999999	1.7406500000000000	1.5123499999999999	-1.1249499999999999	0.302	0.886	-0.188	0.032	0.095	0.873
0.0000000000000000	-1.0000000000000000	0.0000000000000000	1.7406500000000000	1.5123499999999999	-1.1249499999999999	1.7406500000000000	1.5123499999999999	1.0269500000000000	-2.0606499999999999	1.5123499999999999	1.0269500000000000	0.302	0.886	-0.188	0.032	0.095	0.873
0.0000000000000000	1.0000000000000000	0.0000000000000000	-2.0606499999999999	-0.6763500000000000	1.0269500000000000	-2.0606499999999999	-0.6763500000000000	-1.1249499999999999	1.7406500000000000	-0.6763500000000000	-1.1249499999999999	0.339	0.782	-0.121	0.086	0.200	0.714
0.0000000000000000	1.0000000000000000	0.0000000000000000	1.7406500000000000	-0.6763500000000000	-1.1249499999999999	1.7406500000000000	-0.6763500000000000	1.0269500000000000	-2.0606499999999999	-0.6763500000000000	1.0269500000000000	0.339	0.782	-0.121	0.086	0.200	0.714
0.0000000000000000	0.0000000000000000	-1.0000000000000000	-2.0606499999999999	1.5123499999999999	1.0269500000000000	-2.0606499999999999	-0.6763500000000000	1.0269500000000000	1.7406500000000000	-0.6763500000000000	1.0269500000000000	0.390	0.239	0.371	0.143	0.087	0.770
0.0000000000000000	0.0000000000000000	-1.0000000000000000	1.7406500000000000	-0.6763500000000000	1.0269500000000000	1.7406500000000000	1.5123499999999999	1.0269500000000000	-2.0606499999999999	1.5123499999999999	1.0269500000000000	0.390	0.239	0.371	0.143	0.087	0.770
0.0000000000000000	0.0000000000000000	1.0000000000000000	-2.0606499999999999	1.5123499999999999	-1.1249499999999999	-2.0606499999999999	-0.6763500000000000	-1.1249499999999999	1.7406500000000000	-0.6763500000000000	-1.1249499999999999	0.363	0.275	0.362	0.145	0.109	0.746
0.0000000000000000	0.0000000000000000	1.0000000000000000	1.7406500000000000	-0.6763500000000000	-1.1249499999999999	1.7406500000000000	1.5123499999999999	-1.1249499999999999	-2.0606499999999999	1.5123499999999999	-1.1249499999999999	0.363	0.275	0.362	0.145	0.109	0.746
-0.9659258262890682	0.0000000000000000	-0.2588190451025211	0.2670514244191599	-1.8490772727272728	-1.6427776133769625	-0.5870514244191598	-1.8490772727272728	1.5447776133769626	-0.5870514244191598	-9.5763500000000015	1.5447776133769626	0.220	0.050	0.730	0.106	0.024	0.870
-0.9659258262890682	0.0000000000000000	-0.2588190451025211	0.2670514244191599	-1.8490772727272728	-1.6427776133769625	0.2670514244191599	-9.5763500000000015	-1.6427776133769625	-0.5870514244191598	-9.5763500000000015	1.5447776133769626	0.220	0.050	0.730	0.106	0.024	0.870
0.9659258262890682	0.0000000000000000	0.2588190451025211	0.2670514244191599	-1.8490772727272728	-1.6427776133769625	-0.5870514244191598	-1.8490772727272728	1.5447776133769626	-0.5870514244191598	-9.5763500000000015	1.5447776133769626	0.660	0.170	0.170	0.095	0.025	0.880
0.9659258262890682	0.0000000000000000	0.2588190451025211	0.2670514244191599	-1.8490772727272728	-1.6427776133769625	0.2670514244191599	-9.5763500000000015	-1.6427776133769625	-0.5870514244191598	-9.5763500000000015	1.5447776133769626	0.660	0.170	0.170	0.095	0.025	0.880
