FLUX AL 9.0 9.0 1
417.00	459.50	461.50	507.75	526.00	593.00	593.00	543.25	499.25	599.50	606.25	631.25	621.00	627.50	642.00	637.50	607.25	596.75	542.25	498.50	488.50	500.00	493.25	477.50	480.00	490.50	476.75	476.00	453.50	428.00	416.00	451.25	564.50	584.25	541.25	512.50	455.75	420.75	391.50	416.75	
725.50	729.25	731.25	732.25	733.75	733.50	730.00	724.00	728.75	733.00	733.75	733.00	732.25	732.25	731.50	729.00	727.00	721.75	585.75	479.25	490.00	511.00	548.75	593.50	638.75	657.75	670.75	651.50	656.00	695.25	675.75	664.75	710.00	651.25	596.25	585.00	581.25	622.50	703.25	720.75	
720.75	721.75	722.75	724.75	726.75	727.50	728.50	728.50	727.75	727.25	726.75	726.25	725.25	724.75	723.25	722.75	721.75	719.50	716.25	714.75	713.25	711.00	708.75	709.00	711.00	712.25	713.50	715.75	717.50	716.00	713.75	711.50	711.00	711.00	712.50	713.75	716.25	717.00	718.75	719.00	
FLUX IR 9.0 9.0 1
496.75	497.25	498.50	499.25	499.25	498.00	495.00	492.50	491.00	489.50	489.25	489.00	489.25	489.50	489.50	490.00	490.00	490.00	489.75	489.25	488.25	487.50	487.75	488.75	489.25	489.50	489.50	489.00	488.50	488.00	479.50	474.25	478.00	483.75	481.75	477.75	476.75	487.75	494.00	496.00	
553.25	550.00	544.50	547.00	543.00	536.00	518.25	510.25	502.75	488.50	477.50	478.25	484.00	488.50	490.75	491.25	495.75	498.75	502.00	504.75	507.75	506.50	504.50	503.50	499.75	496.00	489.75	487.00	485.00	470.75	456.25	470.25	481.25	475.25	453.50	437.50	447.75	476.50	520.00	539.50	
578.00	566.25	551.00	549.75	549.25	534.00	512.50	496.00	485.50	473.00	455.75	458.75	459.75	460.25	454.25	455.50	471.25	485.50	495.25	509.25	532.50	539.50	519.50	511.25	508.50	504.50	498.25	486.25	483.25	478.25	479.50	483.00	484.50	523.25	493.25	467.50	498.00	533.25	562.25	577.50	
583.00	569.75	571.25	551.75	542.00	531.50	522.50	517.75	510.25	502.75	491.50	486.00	476.00	474.00	468.25	492.25	524.25	530.00	550.00	566.75	583.00	583.00	570.50	573.00	549.00	525.75	527.25	522.75	509.50	504.50	508.00	503.50	506.25	539.00	553.50	570.00	586.25	589.75	594.75	591.00	
605.00	584.75	577.50	570.75	561.50	555.00	552.00	544.50	534.00	516.00	498.50	505.75	507.50	506.75	506.25	531.00	571.00	578.25	589.75	595.50	599.25	601.00	605.00	601.25	596.50	580.75	556.25	555.75	551.50	540.00	535.50	525.25	537.75	558.75	573.25	592.50	612.25	623.75	630.25	623.50	
665.50	655.25	630.50	611.75	592.00	616.75	610.00	574.25	528.50	547.00	546.50	558.00	562.75	585.75	596.50	614.00	623.75	626.25	628.75	623.50	622.00	622.25	613.25	606.00	612.50	640.00	615.75	582.00	595.00	600.25	591.75	598.00	615.00	615.25	618.25	635.75	653.75	669.00	673.75	658.00	
732.25	732.75	722.75	721.50	701.00	679.00	682.00	655.00	626.25	542.75	538.75	594.75	644.50	657.50	689.00	699.50	699.50	705.25	707.25	704.75	697.25	684.75	673.50	668.00	680.50	705.75	713.75	684.00	664.00	673.75	672.00	694.50	698.25	702.50	711.00	711.75	712.50	722.00	736.00	739.50	
803.00	791.50	790.50	805.75	798.25	789.00	811.00	818.25	789.50	789.00	785.75	748.00	751.50	760.75	761.75	773.50	783.00	792.75	801.75	803.50	802.25	795.00	781.50	756.50	736.25	728.00	729.50	741.75	712.25	739.50	768.00	789.50	796.50	802.50	797.75	781.00	773.25	777.25	791.25	791.75	
855.25	851.75	859.75	860.25	833.50	845.75	842.50	850.25	829.00	809.75	809.00	779.50	758.25	733.50	718.25	764.50	795.25	828.50	839.75	848.50	848.25	839.25	823.25	795.75	764.00	742.00	731.00	737.50	781.50	804.50	802.75	822.25	827.75	831.75	822.25	791.25	764.00	757.25	806.00	841.75	
787.25	798.75	803.75	816.25	845.25	840.00	804.75	799.00	776.00	718.50	685.00	670.00	595.00	625.00	635.75	654.25	655.25	673.00	709.50	735.75	756.75	773.75	781.75	782.25	766.00	758.25	751.00	750.00	760.25	771.75	770.00	731.25	752.75	761.50	740.50	715.75	699.50	724.75	764.75	787.75	
741.25	659.00	642.25	667.50	785.75	760.25	701.75	688.25	691.75	689.75	657.75	597.25	565.00	574.25	575.25	555.50	567.75	601.25	634.00	667.25	701.75	745.75	781.75	801.25	812.75	814.00	814.25	813.00	810.75	807.25	789.25	683.00	619.75	617.75	644.50	715.50	767.75	801.00	809.00	795.50	
793.00	703.00	606.50	596.75	619.75	640.00	670.25	699.00	726.00	749.25	757.00	736.25	695.00	643.00	614.25	619.75	642.50	635.00	618.75	626.50	620.25	625.50	661.50	687.25	753.50	791.50	800.75	803.00	806.75	808.25	805.50	720.25	584.50	613.50	650.50	747.50	806.25	820.00	825.50	817.00	
823.00	798.00	734.00	729.75	734.00	683.50	719.75	752.25	780.25	789.00	806.75	807.75	792.50	749.00	748.50	751.25	739.00	748.00	731.25	722.75	713.75	695.75	702.00	684.00	681.00	721.50	758.50	773.00	790.25	799.00	807.25	800.50	759.00	721.50	700.00	732.25	789.75	812.00	824.50	827.75	
796.50	812.50	823.00	759.00	764.75	745.00	738.00	735.50	749.75	759.00	778.00	789.75	802.50	781.00	769.25	778.00	757.00	748.25	750.00	744.00	728.75	705.25	714.75	718.75	695.25	680.50	714.25	738.25	755.75	777.75	785.75	796.75	814.50	759.25	735.00	698.50	719.50	753.75	771.50	788.00	
700.00	715.50	728.00	726.50	717.75	709.25	710.50	711.25	702.25	703.25	706.00	711.25	724.50	728.50	725.00	723.25	720.75	721.00	717.25	719.25	710.75	688.75	686.25	689.75	691.25	684.75	685.25	685.50	696.00	714.00	725.75	740.00	798.50	749.75	729.00	708.50	689.25	689.75	692.00	691.50	
